text
72227 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T15:30:00 - 2. Spieltag - 1. FC Heidenheim 1846 vs FC Augsburg - Heidenheim - 116965 - 1 : 0  - matchMinute=8 - P. Wanner - isPenalty=True - isOwnGoal=False - isOvertime=False
72225 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T17:30:00 - 2. Spieltag - FC Bayern München vs SC Freiburg - Bayern - Halbzeitergebnis - 1 : 0
72225 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T17:30:00 - 2. Spieltag - FC Bayern München vs SC Freiburg - Bayern - Endergebnis - 2 : 0
72225 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T17:30:00 - 2. Spieltag - FC Bayern München vs SC Freiburg - Bayern - 116970 - 2 : 0  - matchMinute=78 - T. Müller - isPenalty=False - isOwnGoal=False - isOvertime=False
72225 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T17:30:00 - 2. Spieltag - FC Bayern München vs SC Freiburg - Bayern - 116969 - 1 : 0  - matchMinute=38 - H. Kane - isPenalty=True - isOwnGoal=False - isOvertime=False
72233 1. Fußball-Bundesliga 2024/2025 - 2024-09-13T20:30:00 - 3. Spieltag - Borussia Dortmund vs 1. FC Heidenheim 1846 - Dortmund - Halbzeitergebnis - 3 : 1
72233 1. Fußball-Bundesliga 2024/2025 - 2024-09-13T20:30:00 - 3. Spieltag - Borussia Dortmund vs 1. FC Heidenheim 1846 - Dortmund - Endergebnis - 4 : 2
72233 1. Fußball-Bundesliga 2024/2025 - 2024-09-13T20:30:00 - 3. Spieltag - Borussia Dortmund vs 1. FC Heidenheim 1846 - Dortmund - 117910 - 3 : 2  - matchMinute=74 - Breunig - isPenalty=True - isOwnGoal=False - isOvertime=False
72233 1. Fußball-Bundesliga 2024/2025 - 2024-09-13T20:30:00 - 3. Spieltag - Borussia Dortmund vs 1. FC Heidenheim 1846 - Dortmund - 117911 - 4 : 2  - matchMinute=90 - E. Can - isPenalty=True - isOwnGoal=False - isOvertime=True
72233 1. Fußball-Bundesliga 2024/2025 - 2024-09-13T20:30:00 - 3. Spieltag - Borussia Dortmund vs 1. FC Heidenheim 1846 - Dortmund - 117908 - 2 : 1  - matchMinute=39 - M. Pieringer - isPenalty=False - isOwnGoal=False - isOvertime=False
72233 1. Fußball-Bundesliga 2024/2025 - 2024-09-13T20:30:00 - 3. Spieltag - Borussia Dortmund vs 1. FC Heidenheim 1846 - Dortmund - 117898 - 1 : 0  - matchMinute=11 - D. Malen - isPenalty=False - isOwnGoal=False - isOvertime=False
72233 1. Fußball-Bundesliga 2024/2025 - 2024-09-13T20:30:00 - 3. Spieltag - Borussia Dortmund vs 1. FC Heidenheim 1846 - Dortmund - 117899 - 2 : 0  - matchMinute=17 - K. Adeyemi - isPenalty=False - isOwnGoal=False - isOvertime=False
72233 1. Fußball-Bundesliga 2024/2025 - 2024-09-13T20:30:00 - 3. Spieltag - Borussia Dortmund vs 1. FC Heidenheim 1846 - Dortmund - 117909 - 3 : 1  - matchMinute=41 - K. Adeyemi - isPenalty=False - isOwnGoal=False - isOvertime=False
72232 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - RB Leipzig vs 1. FC Union Berlin - Leipzig - Halbzeitergebnis - 0 : 0
72232 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - RB Leipzig vs 1. FC Union Berlin - Leipzig - Endergebnis - 0 : 0
